,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
133670,1HoURyEg746MIKZoQDofrx,Your mother and mine,0,177398,0,"['Earl Burtnett', 'Earl Burtnett & His Orchestra']","['5MoXadCRMMnUEQfHu4uGpS', '7jkVfkfzKlYe0a8oxTL7IC']",1930-01-01,0.256,0.364,3,-10.511,1,0.0562,0.99,0.274,0.123,0.489,184.736,4
220248,2uZJpaRCkYXGvjwPTJmVhB,Come Rain Or Come Shine - Live / Take 2,16,415493,0,['Wes Montgomery'],['03YhcM6fxypfwckPCQV8pQ'],1962,0.592,0.32,0,-16.698,0,0.0424,0.741,0.000228,0.685,0.648,98.936,4
436432,0HmA2L3Ohh8FIdYn01On7Y,Nuvem de Lágrimas,45,242320,0,"['Chitãozinho & Xororó', 'Michel Teló']","['7gfkYbxpguEc9bm6m8TpAr', '1sDVuztNhGcetCLChkleDA']",2010-09-01,0.478,0.794,0,-4.652,1,0.0383,0.444,0.0,0.869,0.5,108.898,3
338315,4o16N2cUPKqIzDikfo79Eg,J.E.V.,12,447600,0,"['Jan Garbarek', 'Arild Andersen', 'Edward Vesala']","['7MEyCD4G0Zl6kmikEAZsym', '1XNQGT010JcXsJIbUE6j4m', '1L8P0focMerZcfKibETMRr']",1973-04-30,0.416,0.222,7,-15.299,1,0.0573,0.152,0.0796,0.137,0.314,80.501,4
328795,6FP78guDT1hj0PPODYB2GR,Undanflykter,28,178893,0,['Eddie Meduza'],['3cMEiDsx9VpGvF71hUGswS'],1989-09-08,0.73,0.605,11,-10.945,1,0.107,0.503,0.0,0.258,0.823,142.621,4
86323,67ITYEBFmpII7v44SfXQ7S,Rise Again (Mix Cut) - Omnia Remix,10,72733,0,"['Ronski Speed', 'Lucy Saunders', 'Omnia']","['3cOY6XMFQ12Q0D6Xif7BZh', '6yXkEpQnC8kNDoSHUa3U66', '0XZkeCAlpiO5qcIlAJzZaA']",2013-12-20,0.416,0.9,2,-7.16,1,0.0309,1.62e-05,0.826,0.221,0.263,131.979,4
154135,2XU2mXxRubAonnGbv1Zp42,The Flame - Single Edit,49,279133,0,['Cheap Trick'],['1LB8qB5BPb3MHQrfkvifXU'],2001-08-08,0.63,0.509,4,-12.688,1,0.027,0.536,1.86e-05,0.107,0.304,96.984,4
417238,6lcJvkGN4fE9Ju3NcIDlWR,Joc Din Poienile De Sub Munte,1,89884,0,['Formația Fraților Petreuș'],['312vcZ54JnqpPrQluxqWY2'],1971-01-01,0.536,0.682,2,-7.51,1,0.0963,0.782,0.795,0.322,0.972,183.898,4
115156,7uttm8Iurm5uK67Vr9G2Sp,Almost (Sweet Music),68,217480,0,['Hozier'],['2FXC3k01G6Gw61bmprjgqS'],2019-03-01,0.523,0.687,7,-5.601,1,0.105,0.0215,2.86e-06,0.203,0.711,90.036,4
86026,78AcAyEiYcRjxq9Jziiqkg,Intense,39,175307,0,"['Armin van Buuren', 'Miri Ben-Ari']","['0SfsnGyD8FpIN4U4WCkBZ5', '7i0Z1tzWVamskO8eLnZ3Kx']",2014-01-03,0.629,0.803,5,-8.142,0,0.0409,0.00306,0.322,0.0673,0.214,135.021,4
459285,4geC8OwdYYk2AzLHJyD5ZU,Il faut que je m'en aille,34,230493,0,['Graeme Allwright'],['0IacSUFvqg5bMJZFfEwsIO'],1991-01-01,0.527,0.369,0,-11.077,1,0.0263,0.555,0.0,0.286,0.687,102.538,4
330527,5xoxe2jvWUuV8U1SaOgut8,สะใจหรือยัง,8,228120,0,['Got Jakraphan'],['2mW6XkUY0DKBZFulxZ3M3E'],1995-11-23,0.358,0.287,4,-13.699,0,0.0433,0.353,0.0,0.37,0.309,69.451,4
75313,6eDYXURby8rhYtVxSzSDLy,Jazz Piano Soundtrack for 2021,2,129567,0,['French Cafe Music'],['1WZD638bocyIexElmDryDm'],2021-01-01,0.718,0.0155,9,-20.103,0,0.161,0.984,0.874,0.112,0.0538,79.762,3
526648,3dDpmmV1VsQJFRSMVQByZk,Dippu Dippu,21,328005,0,['Shankar Mahadevan'],['1SJOL9HJ08YOn92lFcYf8a'],2002-02-14,0.605,0.923,2,-4.662,1,0.245,0.386,0.0,0.162,0.567,93.65,4
427764,5JQLQCEqMOZLZW78qIVm9N,Ni Mandándote A Hacer,62,246507,0,['Calibre 50'],['4jogXSSvlyMkODGSZ2wc2P'],2021-02-05,0.774,0.462,5,-5.243,1,0.0367,0.172,0.0,0.133,0.568,120.01,4
483495,4MZrz8znekDgMAQ2qQY7jL,"Bach, J.S.: Orchestral Suite No. 3 in D Major, BWV 1068: II. Air",37,213000,0,"['Johann Sebastian Bach', 'Sir Neville Marriner', 'Academy of St. Martin in the Fields']","['5aIqB5nVVvmFsvSdExz408', '6NUhQz7eAEsZvjEHTKHux9', '77CaCn32H4mOMQA7UElzfF']",1986,0.121,0.141,2,-22.768,1,0.0432,0.857,0.9,0.11,0.055,94.805,4
168621,22jVGrbIja4ZDbb7dvdiQZ,Batman Theme,11,112973,0,['The Bat Band'],['7FFFOatBlgwd1vd5JAjyi6'],1990,0.627,0.769,7,-9.573,1,0.0331,0.265,0.954,0.133,0.587,148.897,4
267452,2daAVzNypDn2JdecsrqjAK,"Overture in the French Style, BWV 831: I. Ouverture",28,588907,0,"['Johann Sebastian Bach', 'Glenn Gould']","['5aIqB5nVVvmFsvSdExz408', '13dkPjqmbcchm8cXjEJQeP']",1974,0.283,0.223,11,-20.494,0,0.0605,0.994,0.911,0.136,0.393,88.331,4
509817,5ZxvXzAfcSrz1FVJzL7vw4,Suzival Balatonon,38,161161,0,['VALMAR'],['0EQbKeNi7GXjfN2LndmReh'],2019-07-10,0.746,0.737,9,-5.322,1,0.163,0.395,0.0,0.0863,0.645,139.995,4
404855,7JU2YDC3fzjvxKYG4Dj7ud,Tak Suka Tak Apa,37,307827,0,['Screen'],['1U7SSgDArzeDyximDoph3E'],2009-01-01,0.517,0.658,9,-6.101,0,0.0322,0.0258,0.0,0.247,0.336,113.95,4
369567,1e5zYOUhcHhY7t7b5jb4Qd,Akbaba,44,242427,0,['Nil Karaibrahimgil'],['1PpRPZXSS5ka7m5NW2TO7q'],2004-01-22,0.675,0.877,10,-5.423,1,0.0378,0.14,9.85e-05,0.104,0.494,120.036,4
315696,2myZcGtCSnNPm9zMmz65F5,Tætum og tryllum,1,171967,0,['Stuðmenn'],['25ekuoCP29jHKzH4PEGun6'],1975-01-01,0.792,0.584,7,-11.414,1,0.0704,0.00204,0.000221,0.673,0.962,141.578,4
484316,2I8hc7BnztNMdHm1ydadOT,D' Chuchi voll Erdnüsslischale,9,151360,0,['Papa Moll'],['471s6qbhjPQfUCzbdnBhTO'],1990-08-17,0.733,0.226,7,-17.233,0,0.941,0.857,0.0,0.306,0.596,70.452,3
33140,5NtxSaPJrgeY9VmmQveUW1,Winter Wonderland,23,161427,0,['Connie Francis'],['3EY5DxGdy7x4GelivOjS2Q'],1959-11-01,0.504,0.22,11,-11.714,1,0.0293,0.637,1.39e-06,0.205,0.372,101.679,4
13593,4PXDv078gXF0fN9iHwG71f,Casablanca (1942) Main Title,0,183779,0,['Max Steiner'],['3llWEEOW2xNfiKsXXWjrwl'],1939-01-01,0.328,0.46,2,-9.528,0,0.0416,0.536,0.00449,0.235,0.189,74.414,4
174131,2hjxJF2M4J2ksnB1wQVBZt,Yksi Ainoa Ikkuna,25,170000,0,['Topi Sorsakoski & Agents'],['3pcfIpTAeW7gE231DLRiiY'],2006-03-17,0.679,0.581,11,-6.453,0,0.0313,0.806,0.0204,0.299,0.621,119.693,4
442137,5li8Ec2EOwDK9Cx39nTQLF,Don't Falter,37,252960,0,"['Mint Royale', 'Lauren Laverne']","['69NjLU6rit8q9XEjL50BOj', '4Z3xbPHLgnrfcK4IRNv7vQ']",1999-10-18,0.614,0.875,9,-4.154,1,0.031,0.19,6.79e-06,0.502,0.875,129.945,4
391422,7dgqDwMZtVGI0MSlybHuKz,Alienazione,12,284000,0,['Le Orme'],['45Utoxop3UFq0Qg9YFLhx0'],1972-01-01,0.275,0.377,0,-18.386,0,0.0323,0.00406,0.848,0.202,0.398,139.706,3
332234,42yZQFltUTxII43SHfyDqt,เคยไปทำเธอตอนไหน,22,220080,0,['Zaza'],['1fa8UQKF64cLmZaqgvY7xu'],2001-07-03,0.761,0.508,8,-9.763,1,0.0319,0.0373,8.23e-06,0.0672,0.446,81.986,4
42660,0kfjZ0JCXU9sSg99gbQpbJ,Good Times Bad Times - Remaster,51,166107,0,['Led Zeppelin'],['36QJpDe2go2KgaRleHCDTp'],1969-01-12,0.445,0.703,9,-9.783,1,0.0859,0.0828,2.73e-06,0.0782,0.633,93.199,4
477507,4tlcX4PcsqmRKfZq7cGPhM,Las Meninas,26,348000,0,['Mecanica Popular'],['6Bju4dnhxslFAv4cVuFVWV'],1999-10-08,0.645,0.494,7,-9.232,1,0.0268,0.0382,0.0,0.087,0.239,121.82,4
42595,5m6livL7ccIS92wq16n52r,Monkey Man,55,251453,0,['The Rolling Stones'],['22bE4uQ6baNwSHPVcDxLCe'],1969-12-05,0.406,0.768,6,-9.321,1,0.0374,0.507,0.0473,0.0825,0.55,99.855,4
535826,2EadNtMlpFIVWvBsNASNJW,Každý Ráno,31,241195,0,['Chinaski'],['5zAfxm1qJy2tnVNhRcKbGo'],2014-10-31,0.563,0.665,8,-5.84,1,0.0294,0.00592,0.0,0.102,0.186,120.092,4
556700,2hYDD2b2Wvtk4LYQAR7leP,BBQ Riot Song,26,125840,0,['ELLEGARDEN'],['3cbd5GWGOknxmFAe77MDbk'],2005-04-20,0.325,0.934,0,-1.954,1,0.135,0.00154,0.0,0.201,0.152,187.778,4
140604,3nxJ5kssG1PyH81QY0jN2I,"Odorono - Includes ""Radio London"" 'Smooth Sailing' Jingle",21,155240,0,['The Who'],['67ea9eGLXYMsO2eYQRui3w'],1967-12-15,0.607,0.698,4,-9.603,1,0.0548,0.128,1.03e-06,0.241,0.506,124.833,4
338628,5lu8FZQMbwlAcLoQnFsZoC,Det er vanskelig å være beskjeden,12,204292,0,['Sputnik'],['6Wp8wbTITUALiaIWUbfiob'],1977-10-18,0.498,0.495,7,-7.486,1,0.0283,0.212,0.0,0.069,0.485,77.553,3
146075,3kPK5pDRXrVl1m2Haj0tLh,Kapitel 12 - im Krankenhaus (Folge 013),32,66153,0,['Benjamin Blümchen'],['1l6d0RIxTL3JytlLGvWzYe'],1981,0.693,0.184,11,-22.556,0,0.942,0.155,0.0,0.145,0.608,68.56,5
495114,5CBkWTWT6YmDbW3nSjlJaQ,04 - Ein neues Leben - Teil 05,24,96880,0,['Heidi'],['2kSiXgvssxAYOIvu4lwVGf'],1978,0.669,0.323,0,-15.726,0,0.943,0.802,0.0,0.548,0.615,72.17,4
316191,1N70Hct9YR9j6U8NRe4IZR,Komdu í kvöld,2,168112,0,"['Lummurnar', 'Gunnar Þórðarson']","['09BYTrHfdTKpcSRBOfwdST', '0pAQ2gdDNTMlPG48zfqDBi']",1978-01-01,0.58,0.477,0,-9.863,1,0.0336,0.25,0.0,0.181,0.774,139.997,4
357595,78YgGJymyubYeX9hdmgYmv,Мила моя мамо,29,109204,1,"['Margaritka', 'Beloslava']","['3o5AKcik0uNCEYj8oNR403', '5ccyCP92lWcZ8G1KidvrDN']",2016-12-08,0.276,0.252,7,-8.066,1,0.0284,0.903,0.00205,0.103,0.364,144.308,4
357489,0TfFMIj1fkuW9gAgDarMZh,Zlatnite Momcheta (feat. Dim4ou),27,182144,1,"['Krisko', 'Dim4ou']","['4oopAFtLdKXCoq2XoEjDZD', '6URykZzv72st8HDMcJNrsV']",2015-02-12,0.779,0.73,11,-5.756,1,0.0431,0.0514,0.0,0.0856,0.544,91.044,4
436574,33hdctt49iF30xjg7IpZb8,Amar como Jesus amou,50,312493,0,['Padre Marcelo Rossi'],['0BLa22ZCJcTxW78hoNlFA9'],2011-08-30,0.549,0.547,3,-8.611,1,0.0251,0.565,0.0,0.074,0.357,99.97,4
457519,6Z1NBu3GeHKdLIINQAaAj2,Chanson d'O,21,196867,0,['Françoise Hardy'],['7x3f7c0fBanNlQwpx1255g'],1971-10-16,0.43,0.164,5,-15.365,1,0.0346,0.91,0.00174,0.0799,0.146,95.422,4
144974,5YHMEP07UmAqN5KemQunNR,004 - als Retter in der Not - Teil 25,29,65293,0,['Fünf Freunde'],['1hD52edfn6aNsK3fb5c2OT'],1978-11-04,0.653,0.784,7,-7.046,1,0.95,0.594,0.0,0.69,0.642,77.018,1
241789,5RaJh5Vj4cky9CWcYuhteb,Moon On Ice - Remastered 2005,25,253321,0,"['Yello', 'Billy Mackenzie']","['3xgj17ZsWxxU86S4qlWvOi', '6DGm4gCBslJFLh9cxFvQTp']",1987-01-01,0.64,0.863,5,-8.357,1,0.0352,0.0468,0.482,0.128,0.039,113.262,4
29368,3FeFm4e8dtwzqfr14FCWil,Nossa Noite (Nuestra Noche),9,178400,0,['Cascatinha & Inhana'],['7oSBz5O5GYv8Vh4nx8uMHQ'],1955,0.35,0.0971,7,-14.335,1,0.0361,0.994,0.723,0.119,0.5,167.946,3
303726,6mQIET2tIUQk7iwVkadn9h,When The Sun (Mix Cut) - Eximinds Remix,6,44613,0,"['Alexander Popov', 'Eximinds']","['4zNhfG6i4QlfUuzt1hBGu2', '2rDzllD1jSxxJCcRX2l55K']",2012-12-20,0.528,0.954,11,-5.258,0,0.0609,0.00047,0.016,0.468,0.648,131.987,4
467491,3nc26BadAx1ovvrzxcj80x,I Need A Girl PT II - Album Version (Edited),55,286067,0,"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans', 'Tammy Ruggieri']","['59wfkuBoNyhDMQGCljbUbA', '7r8RF1tN2A4CiGEplkp1oP', '2gie1bU1LwnxdFAJoTLjzT', '4BIQA9vRkqXEnA2twmq7mU', '3syIAcIriqzXKN77IwQnWB']",2002-01-01,0.926,0.512,1,-6.179,1,0.254,0.407,0.0,0.031,0.749,100.037,4
445531,5nmWcb6gQrXW3UHZbZuUCX,Akhir Cinta,18,233733,0,['Panbers'],['1cYy6SfKdpAPH83wIR7GBb'],1971,0.244,0.44,8,-7.012,1,0.0273,0.911,0.0116,0.102,0.181,95.768,3
277352,1wi9GKce5BBFQRESs1e2zP,一起走過的日子,35,236533,0,['Andy Lau'],['2n3uDrupL8UtFSeZhY38MS'],2011-01-01,0.627,0.441,4,-13.573,0,0.0275,0.152,0.00272,0.149,0.508,136.187,4
33681,3W0q8sLSdzRgRKe0ZaJzef,Night and Day,37,196867,0,['Ray Conniff'],['7LfRnzGM0wRSyS5mmAwJbv'],1960,0.586,0.263,3,-12.487,1,0.032,0.823,0.771,0.0891,0.242,113.975,4
408226,4351GRj3rzJeHNYwLn8dee,寄情春風,24,178670,0,['凌雅'],['1H6xAPvTf2cIiblO9VYHw2'],1980,0.582,0.501,5,-6.304,1,0.0321,0.661,2.53e-05,0.109,0.529,115.612,4
316659,57EC4WeZko3TQ6ipDS8rEH,Þorgerður þrekna,2,201224,0,['Start'],['1s9tHJSgvVXodfVnnEcaVb'],1981-01-01,0.515,0.788,9,-6.626,1,0.0419,0.0111,0.00155,0.14,0.605,155.612,4
391023,6qTDtI9UAHq6fM73MNvGms,Spiegami Come Mai,15,150880,0,['Equipe 84'],['6HoKIpT9ssjMLCHQ6DbCAa'],1966-07-17,0.493,0.338,0,-13.604,1,0.0259,0.618,1.95e-05,0.369,0.585,101.522,4
152525,5qn8vssrlc5g1BcTpkA1pT,No Sabes Como Duele,46,309040,0,['Marc Anthony'],['4wLXwxDeWQ8mtUIRPxGiD6'],1997-01-01,0.645,0.87,2,-4.483,1,0.049,0.704,4.46e-06,0.0826,0.758,176.868,4
463625,1k5EPmpHGaifp9eCTXD1V8,Dolce Vita,56,232947,0,['Ryan Paris'],['3nRifdQMP5925XSkIN07oC'],2019-05-10,0.848,0.702,5,-8.118,0,0.037,0.0621,0.00136,0.0785,0.965,121.95,4
215118,0YtP9SIcUB9axDEJOuEGC1,Las multitudes son un estorbo,24,228560,0,['Eskorbuto'],['3AXQ8iTveAp1uA5NlbK8qb'],1987-07-15,0.462,0.665,0,-14.267,1,0.179,0.414,0.0106,0.337,0.48,126.768,4
524814,1mUsaxHXyE2E0SuA4dbK6Q,Takkari,18,271849,0,"['S. P. Balasubrahmanyam', 'K. S. Chithra']","['2ae6PxICSOZHvjqiCcgon8', '2IUtwMti1OiT3lkW6RubgH']",1996-01-27,0.694,0.918,2,-5.576,1,0.198,0.584,0.000628,0.576,0.894,164.943,4
120378,6FTlkF5Yt303taYaPG3mcq,Nike-A-Go-Go,37,135267,0,['Misfits'],['1cXi8ALPQCBHZbf0EgP4Ey'],1982,0.535,0.911,9,-11.206,0,0.108,0.00298,0.0,0.469,0.35,124.425,4
317625,2PqAm25sMW6HmA82oVcAef,Annálaðar smekkkonur,5,88143,0,['Úr leikriti'],['2iNuWPXIPp4SE0ZEBAs80x'],1988-01-01,0.747,0.608,2,-12.714,1,0.0364,0.488,3.23e-05,0.289,0.976,119.003,4
293374,0m3w1IOvIWtXAacZxyLcsC,Taram Taram Tam,19,223097,0,['Dionisis Shinas'],['6FffkdwR4hVKiG143YFJPb'],2008-07-31,0.797,0.829,3,-4.669,0,0.0326,0.175,4.62e-05,0.115,0.676,130.064,4
447946,4KegR5jMP7dIHN9p7DCTPd,Pesawatku,26,379227,0,['Memes'],['23FAusP01zQUBEdq02lFeC'],1999,0.527,0.837,7,-6.569,1,0.0535,0.266,0.00431,0.0597,0.243,106.051,4
469380,5mcsWhb5kLdbZeEH6tHIe3,Catapult,22,235867,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1983-01-01,0.507,0.662,2,-15.695,1,0.0761,0.168,0.495,0.089,0.758,145.932,4
486893,0PJcDvLOhj2u6CNaGtvvet,Les choristes,40,92293,0,"['Bruno Coulais', 'Les Petits Chanteurs de Saint-Marc']","['5kjb55jtwPnbYXXDvP4x7R', '026nk210FPO26xMwpoew70']",2004-03-17,0.222,0.117,2,-17.759,0,0.0367,0.956,0.000279,0.0835,0.489,182.792,4
402573,26ei3Rfj79UzavCmubeGvI,Azhagu - Female Version,29,262787,0,"['A.R. Rahman', 'P. Susheela']","['1mYsTxnqsietFxj1OgoGbG', '0aFGod7DM6b3O5l1AmvFwK']",1993-03-12,0.582,0.365,6,-14.698,1,0.0408,0.877,0.0008,0.172,0.406,81.395,4
447151,4Jyv5g6HznMElu9SppbL4O,Masih Ada,29,305613,0,['Andy Liany'],['6r3MHyL0bFdOlXVcIXNS2J'],1991,0.608,0.795,1,-7.347,1,0.0321,0.42,2.49e-06,0.113,0.668,111.188,4
182052,3DDWXHK09mtVlVwmuHe760,Wish You Were Here - 2016 Remaster,33,291092,0,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],1982-06-18,0.464,0.442,5,-8.842,1,0.0315,0.232,1.21e-05,0.0493,0.365,142.13,4
177624,5KhFaq45chTw8RGfWo8T8J,BILLY,70,112667,1,['6ix9ine'],['7gZfnEnfiaHzxARJ2LeXrf'],2018-04-10,0.764,0.711,4,-3.818,0,0.288,0.175,0.0,0.105,0.774,90.076,4
201887,59FKY3FH9vjgORN02XlNCZ,Pi Ke Ghar Aaj Pyari Dulhaniya Chali,8,202760,0,['Shamshad Begum'],['0Ury0QIiBOlJmsdYUiCTfQ'],1957-12-31,0.527,0.407,5,-11.212,1,0.0483,0.936,0.0,0.0503,0.784,130.162,1
191441,2pRkqOXRGVvNf54zoqGx5D,Where Was You At,27,203400,0,['War'],['3ICyfoySNDZqtBVmaBT84I'],1972-11-01,0.733,0.569,6,-9.876,1,0.0748,0.185,0.0914,0.0254,0.9,89.073,4
466096,4GoIiZIrZ4t2IzfAYFSHSC,Computer Age (Push the Button),31,460147,0,['Newcleus'],['5X8Tt3rIpdy8VR78KEhZ6C'],1984,0.68,0.872,9,-6.681,1,0.0558,0.000861,0.414,0.522,0.688,130.298,4
335108,5XY6DqZReHv72LAsMeYK9E,ปลายสายรุ้ง,30,257773,0,['Paradox'],['32bq0Oy4ygWPR5ItUM5J5M'],2012-12-07,0.411,0.355,7,-8.426,1,0.0284,0.708,1.15e-06,0.181,0.281,107.965,3
32899,35h7WhKwB0S9T8mfxGSXW5,Embraceable You,29,292827,0,['Ella Fitzgerald'],['5V0MlUE1Bft0mbLlND7FJz'],1959-01-01,0.23,0.14,10,-18.305,1,0.034,0.836,0.00489,0.194,0.0532,60.22,4
318143,3OFarOeBW6lwBpvAZual7j,Sól,5,192493,0,['Nýdönsk'],['5bVYCGx4rp5lqCMIQsykDH'],1991-01-01,0.535,0.84,2,-6.311,1,0.0346,0.00227,2.16e-06,0.133,0.644,96.621,4
121794,2ff59mCuP6PVtl0yQGXFvu,Chapter 10.9 - Drugie życie doktora Murka,0,126200,0,['Tadeusz Dolega Mostowicz'],['4eeMulNeqpZGBxybCxZOdC'],1936-12-23,0.658,0.182,6,-23.78,0,0.949,0.317,0.0,0.12,0.546,101.962,3
348942,4K3oQhov6oVujMJHsMHO47,No Te Marches Ahora,31,156267,0,['Siempre Asi'],['19pSE6YNJgeX39rGEdave5'],1998-10-22,0.521,0.365,10,-13.591,0,0.397,0.639,0.0,0.359,0.468,95.629,4
265464,3klmO876ZkNkznEBplkklm,Una Dos Tres - Remastered,0,177189,0,['Oscar De La Rosa'],['0uFo4HP2j7i0sgBcd153jm'],1948-12-01,0.755,0.78,2,-5.864,1,0.0666,0.767,0.00163,0.24,0.969,129.896,4
36305,4DUXRKFOY2ocAo5L2Ylcuc,Doce Cascabeles,22,123240,0,['Joselito'],['2ptIxlKIEvy7k7qhPy4Khq'],1962,0.469,0.571,6,-7.08,1,0.0336,0.746,0.245,0.255,0.633,108.725,4
62646,5ZOOjqoCaUydmo8bxSdosj,The Toxic Waltz,54,290280,0,['Exodus'],['76S65NHJHrNy4JTrXHP2BH'],1989,0.262,0.988,11,-4.922,0,0.253,0.00655,0.897,0.132,0.227,91.319,4
419172,3aHlapltmGQluUrhpDTPgC,Ne doare-n pxxx,18,281947,0,['Puya'],['0Dn3AfYwq9cWRhDqtfelNE'],2008,0.568,0.643,1,-7.799,1,0.173,0.0968,0.0,0.149,0.445,79.793,4
504246,7pZPz4769Qk8wVcfAr1wgG,Trag U Beskraju,39,276360,0,['Oliver Dragojevic'],['4AgVTiA1mljWdIjiffV28G'],2002-01-01,0.63,0.373,1,-9.3,0,0.033,0.748,0.000221,0.201,0.152,88.0,4
569522,04Reou3HoLagPd6fjjoY1H,PIN,47,215840,0,"['TACONAFIDE', 'Quebonafide', 'Taco Hemingway']","['5vgHNLPDrYD3hztA8yKoxP', '1fxbULcd6ryMNc1usHoP0R', '7CJgLPEqiIRuneZSolpawQ']",2018-04-13,0.631,0.842,10,-6.165,0,0.2,0.476,0.0,0.102,0.423,169.953,4
215096,0Vcjl1CVzBxt1qJIcB8Xtf,Con las botas puestas,26,220760,0,['Ángeles Del Infierno'],['2qzYtiwABDEql4L7JpZ59Y'],1987-06-01,0.251,0.798,4,-9.904,1,0.107,0.116,2.25e-05,0.0836,0.169,135.154,4
215164,4WorSNTPhsAjKN26ovhZU7,Blanco Y Negro,20,202373,0,['Alberto Plaza'],['0Up8AZmXDecXiMirZhRLmw'],1988-01-24,0.646,0.672,9,-8.608,1,0.0426,0.336,0.0,0.159,0.743,141.155,4
2117,0pWUp1qX7g1Q5eExVSwtO3,Kapitel 142 - Der Page und die Herzogin,1,124409,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.626,0.158,11,-22.549,1,0.951,0.385,0.0,0.164,0.288,173.549,4
516155,4HxvIdH92INqp7Fj1SllFW,Kal Talak Hum Theek Tha,1,203907,0,"['Geeta Dutt', 'Mohammed Rafi']","['0QsbYX8XslSSUcztc6u4pO', '0gXDpqwYNDODn7fB0RDN8J']",1958-01-01,0.603,0.588,0,-10.225,1,0.0722,0.904,0.0,0.817,0.863,105.278,4
27807,6Vpy9xpWgGjOMcWbh5wA90,Zambia,17,186733,0,['Machito & His Afro Cubans'],['48uvJVs3amPDYGr4EZoRg9'],1954-01-01,0.641,0.705,5,-6.029,1,0.0419,0.787,0.74,0.183,0.7,104.138,4
487567,0cuNKO8LlpNW24NrQuE1Wn,Statistics (feat. Invincible),46,223907,0,"['The Left', 'DJ Soko', 'Journalist 103', 'Apollo Brown']","['1exLNaF3aw3J6dwaA9wjvp', '5s0tL5m2wSyMBcwmHJ11JE', '3yDzWNnxkTdKq8Nb3CK57Q', '151BUVKmiB9rHDjIkgbeVE']",2012-05-22,0.781,0.63,10,-3.941,0,0.296,0.307,0.0,0.248,0.624,85.642,4
100436,27FlIKuN4tLS9ddAbrJnbR,Brand New Second Hand,26,244813,0,['Peter Tosh'],['0oea1hwGMfUxZbLxJc1XUN'],1976,0.719,0.627,7,-11.436,1,0.201,0.129,5.08e-06,0.127,0.815,74.76,4
61656,17W8bZBSty1TJ4CRG4GGJK,For My Lover,54,192440,0,['Tracy Chapman'],['7oPgCQqMMXEXrNau5vxYZP'],1988-04-05,0.557,0.426,4,-13.813,0,0.0532,0.14,6.85e-06,0.145,0.354,162.713,4
280278,734d3pA09ya1mDOchftPrh,"Concerto for Flute, Harp, and Orchestra in C, K.299: 1. Allegro",0,608000,0,"['Wolfgang Amadeus Mozart', 'Hubert Barwahser', 'Phia Berghout', 'Concertgebouworkest', 'Eduard van Beinum']","['4NJhFmfw43RLBLjQvxDuRS', '13NJDNAk7zYKyCQo4EoU2H', '0VR9lhgHON9WWxLKrCW8Ne', '2HqNckz4bPVT37fWkhugTZ', '2BtudOogJSzOHIYkeMmYxW']",1949-01-01,0.373,0.193,0,-14.079,1,0.0455,0.988,0.922,0.11,0.32,118.763,4
63140,4WyKUZdpgCwUdX9RhNi1V2,Ringfinger,44,340813,0,['Nine Inch Nails'],['0X380XXQSNBYuleKzav5UO'],1989-10-20,0.737,0.813,10,-12.365,0,0.0775,0.00352,0.237,0.572,0.614,113.065,4
130847,1D7pLDtFC2zXExHsQb6O3q,D-tecnoLife,56,233680,0,['UVERworld'],['6m14xgA0m3w92UM7ujJgky'],2009-12-09,0.5,0.919,1,-4.442,0,0.128,0.0582,0.0,0.257,0.659,83.956,4
548086,6leO2pjm6W17YJY6RHAOZX,THE END OF ASIA - Live Version,17,419373,0,['YELLOW MAGIC ORCHESTRA'],['2JIf5JxI3ypOSfrfNIIMQE'],1980,0.602,0.793,9,-8.34,0,0.0439,0.0031,0.373,0.708,0.747,120.634,4
101004,4a4RmNU8rr21Xfb8Yv7OJc,All Your Love (Give It Here),18,263893,0,['Peaches & Herb'],['6qI4LTzMRpTxRzMZPvv2C6'],1978-01-01,0.744,0.757,5,-7.157,0,0.0797,0.822,0.0336,0.199,0.954,103.657,4
311367,0y502tfKYFQOUswWib1nto,Kegle,44,205000,0,['Sys Bjerre'],['3DUcyOjqFfZ67aEULlZ0CE'],2008-01-01,0.724,0.585,0,-4.89,1,0.0493,0.363,2.17e-06,0.116,0.844,97.843,4
570549,0zsFiaMFLrQ6L0ggqMOZuN,"I Love You, Baby",9,143933,0,['Paul Anka'],['7ceUfdWq2t5nbatS6ollHh'],1962,0.597,0.52,0,-9.525,1,0.0454,0.744,0.0,0.227,0.944,99.348,4
137401,0I8KYB9offW49PKCxnauh0,"Partita No. 3 in E Major, BWV 1006: I. Preludio",12,194627,0,"['Johann Sebastian Bach', 'Jascha Heifetz']","['5aIqB5nVVvmFsvSdExz408', '7yaBUcdjmqPP2vIv6F5bFD']",1957,0.462,0.282,9,-19.992,1,0.0518,0.96,0.943,0.19,0.965,134.461,4
